# 2026-05-07 16:43:14
# b6e23028e27a7cbdaeb4905a3e6d20cb
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
3.076822398496826150e+00;1.167299580009647997e+01;4.446846296315587033e+00;-1.757132518928520293e+00;-1.957638191602521782e-02;4.875638820946846863e+00;5.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.425748930626454136e+00;1.160718682995448248e+01;4.104181876988371336e+00;-1.763929677729979106e+00;-1.937957523615168459e-02;5.221218175255678773e+00;4.999999999999997335e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.782457173429382813e+00;1.153751658060207674e+01;3.754343590291894017e+00;-1.770806891750091649e+00;-1.917649818906802875e-02;5.552314982207828820e+00;4.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.147119732932494252e+00;1.146382077889908935e+01;3.397205366189916198e+00;-1.777762495417345878e+00;-1.896973495120808303e-02;5.871526824998812621e+00;5.000000000000002665e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.512786049389535314e+00;1.138744318063332983e+01;3.039604586724301782e+00;-1.784660970695630677e+00;-1.876084943834724697e-02;6.175070074197623882e+00;-4.127571937478596631e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.878574603071138327e+00;1.130858741634344611e+01;2.682416912745009263e+00;-1.791485211695390767e+00;-1.855141737685849293e-02;5.925525570174928980e+00;-8.000000000000005329e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.244656334836557576e+00;1.122724352867237840e+01;2.325486938841268447e+00;-1.798238197753957879e+00;-1.834235639533708315e-02;5.408747135386364313e+00;-7.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.607548169740452337e+00;1.114424477707933292e+01;1.972214110741071114e+00;-1.804856548826429430e+00;-1.813622735509973216e-02;4.842342017669537313e+00;-6.334935610843301923e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.957739224971354552e+00;1.106194814477852972e+01;1.631830445628188464e+00;-1.811171721917692823e+00;-1.793499241092925620e-02;4.360206490904509735e+00;-5.905584946865951146e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.282394884960275760e+00;1.098374417217178944e+01;1.316734529705169798e+00;-1.816917799284068380e+00;-6.943922404676918653e-03;3.895746075687558818e+00;-3.922026810997045754e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.573328003915534623e+00;1.091306003920712442e+01;1.034518596327784756e+00;-1.812816358732897815e+00;4.060730086634688207e-02;3.590925020205236073e+00;-1.881508755948766876e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.837097684157612321e+00;1.085186115590534861e+01;7.779466943244210952e-01;-1.793877807853817785e+00;1.192769088465013144e-01;3.449952546757335092e+00;-6.241054880532125315e-01;1.000000000000000000e+00;1.000000000000000000e+00
7.076122082745292197e+00;1.080339950266854920e+01;5.438865924579171507e-01;-1.751427700157943024e+00;2.327793277324420873e-01;3.406437977859430255e+00;-1.542662624979575237e-01;1.000000000000000000e+00;1.000000000000000000e+00
7.296136189550288087e+00;1.077036234073190002e+01;3.263670459238831589e-01;-1.686572097900619349e+00;3.927274997734406248e-01;3.396459655155022794e+00;-4.113669619924119059e-01;1.000000000000000000e+00;1.000000000000000000e+00
7.507094666786211512e+00;1.075643304483881835e+01;1.158689370639156002e-01;-1.578113329964423883e+00;6.366294123992430887e-01;3.370812289837807452e+00;-1.157332731072779231e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.714815827880545207e+00;1.077040089392195377e+01;-9.138207007083604116e-02;-1.424091386477142507e+00;7.843154012529831576e-01;3.298722555168860371e+00;-6.949664886678238451e-01;1.000000000000000000e+00;1.000000000000000000e+00
7.921737031673079521e+00;1.081759017690808555e+01;-2.928505692219595113e-01;-1.255190141532469772e+00;8.491811853249275899e-01;3.254836999162713962e+00;-3.713352822715159651e-01;1.000000000000000000e+00;1.000000000000000000e+00
8.127159730000263593e+00;1.089860243558079844e+01;-4.816242404072354488e-01;-1.072631375258519926e+00;9.467296032478267342e-01;3.231315908384993829e+00;-2.993922131265837061e-01;1.000000000000000000e+00;1.000000000000000000e+00
8.328745424122004692e+00;1.101215050689147468e+01;-6.481884249613282245e-01;-8.662265351281702719e-01;1.103310404262202615e+00;3.212584026229727385e+00;-1.694240198209257253e-01;1.000000000000000000e+00;1.000000000000000000e+00
8.527653366406518387e+00;1.115754453360297305e+01;-7.839269474981359620e-01;-6.413394687122702109e-01;9.570274466997614748e-01;3.202076913391385560e+00;-7.844489427770623413e-02;1.000000000000000000e+00;1.000000000000000000e+00
8.726675984150894294e+00;1.132612912445009812e+01;-8.897061425353987030e-01;-4.940458247336129705e-01;5.398179559824299867e-01;3.197197513895324583e+00;1.233891469229331656e-01;1.000000000000000000e+00;1.000000000000000000e+00
8.927333392500852227e+00;1.150659762686487575e+01;-9.774245280762252630e-01;-4.217461780257572568e-01;1.931540066182048099e-01;3.204932110940663659e+00;3.504608488272064615e-01;1.000000000000000000e+00;1.000000000000000000e+00
9.131672095368331910e+00;1.169372969039623378e+01;-1.059497034362193224e+00;-4.164509431400881811e-01;-5.996901004816850012e-02;3.227199291374636125e+00;7.269497065217078724e-01;1.000000000000000000e+00;1.000000000000000000e+00
9.343427615764989369e+00;1.188657782063977031e+01;-1.146961307525762086e+00;-4.243448879183098210e-01;1.254863088696447360e-01;3.274551342254746089e+00;1.289930161811995601e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.566508136545468943e+00;1.209217781778898981e+01;-1.233526658122469533e+00;-3.612248540669189545e-01;3.315784031161633783e-01;3.361279976080138177e+00;2.281049789885073675e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.805357053378719101e+00;1.231875789663295429e+01;-1.309093006078948296e+00;-2.890820873137489588e-01;2.192441502244658336e-01;3.519638563931077879e+00;3.192395022524854742e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.006813031541891412e+01;1.257222633357432606e+01;-1.378400572171998739e+00;-2.489007531759238057e-01;1.292879797781664175e-01;3.750414340881590203e+00;4.085657559572958952e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.036450490670324243e+01;1.286074456209852102e+01;-1.446187961620276852e+00;-2.132336366126594551e-01;1.082404689916438428e-01;4.060465232825249515e+00;5.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.068439630773199944e+01;1.317442294042318629e+01;-1.508928565886966888e+00;-1.839957881497854275e-01;6.917007632026982156e-02;4.436923699735006998e+00;4.999999999999992895e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.100978125056926693e+01;1.349483284209265221e+01;-1.565610625988687721e+00;-1.681926692718994920e-01;3.090892717051681518e-02;4.789586761469391440e+00;4.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.134548643525952905e+01;1.382598540778157314e+01;-1.620710074856788196e+00;-1.632597996119592998e-01;2.669826609918248862e-03;5.128078898822197473e+00;4.999999999999998224e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.169705443495153396e+01;1.417283846080446530e+01;-1.678094898775102317e+00;-1.657027414331347925e-01;-1.157739169668341866e-02;5.460116591197071045e+00;5.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.205745911656203795e+01;1.452816421595228213e+01;-1.738387039684196722e+00;-1.702119784630070354e-01;-1.101239864165141046e-02;5.780736977719239000e+00;4.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.242466386878437667e+01;1.488994519844015585e+01;-1.801266692711052331e+00;-1.739993475820356406e-01;-1.058290785246719830e-02;6.090071225182341230e+00;5.000000000000002665e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.279550889381284051e+01;1.525506189769802567e+01;-1.866196104470283501e+00;-1.779553466167362041e-01;-1.035396646569469552e-02;6.387285634608693030e+00;4.999999999999992895e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.316709700608087452e+01;1.562065744368401532e+01;-1.932661297873502271e+00;-1.816801958698813224e-01;-9.753704923156015366e-03;6.671828752355602354e+00;5.000000000000011546e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.353878004372317001e+01;1.598610299597358697e+01;-2.000468589389779339e+00;-1.852023067219844277e-01;-9.130108270069652032e-03;6.944791521506017418e+00;4.999999999999992006e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.391095195477670821e+01;1.635179654945084238e+01;-2.069607263967904398e+00;-1.884624326454029108e-01;-8.358236734959152356e-03;7.207763064066218028e+00;4.999999999999988454e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.428357318974217272e+01;1.671771437280370876e+01;-2.139968697295321132e+00;-1.914224129312129818e-01;-7.497888582908993939e-03;7.461773297103837521e+00;2.789678551366718828e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.465672357683751414e+01;1.708395339709571203e+01;-2.211454279583252802e+00;-1.940487354078666293e-01;-6.554608004003464189e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.503043693431747840e+01;1.745056862678216447e+01;-2.283945292273771077e+00;-1.963138511325473456e-01;-5.559028966353184685e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.540472546983304802e+01;1.781759636962521398e+01;-2.357311114029721377e+00;-1.982061770924481436e-01;-4.575055570105963053e-03;7.599999999999999645e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
