# 2026-04-18 23:47:11
# 82aff912da886c68fe4ae8c234907338
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
3.056771159448187003e+00;6.783582163642432938e+00;1.097296394608277881e+00;-1.860535388938506562e+00;-3.526560562404415511e-01;2.952244992594826201e+00;-2.564279419504724267e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.266008517932126320e+00;6.713317095678434043e+00;9.002098846453908676e-01;-1.980837650036657127e+00;-7.805350744841473842e-01;2.764536921800363700e+00;-1.628020867388117354e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.454089963365080340e+00;6.623527867261018720e+00;7.349448714806121608e-01;-2.168847346105232443e+00;-1.125625954707713428e+00;2.651464379570408703e+00;-7.900903724076510093e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.630420574457860372e+00;6.509508799000667700e+00;6.004378587214456164e-01;-2.373718369643411208e+00;-1.076126748015209023e+00;2.598389716682308226e+00;-1.066975072262713153e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.799597287731296902e+00;6.378118761993614605e+00;4.938666689500639251e-01;-2.543346318285966579e+00;-9.533197999188680605e-01;2.527966464971436178e+00;-5.173496120166667378e-01;1.000000000000000000e+00;1.000000000000000000e+00
3.965222056123477223e+00;6.234528148092379318e+00;4.113239557378748912e-01;-2.691882458617010698e+00;-7.947423087699201361e-01;2.493840938930165674e+00;8.217333941078137638e-01;1.000000000000000000e+00;1.000000000000000000e+00
4.133026891509725687e+00;6.079268317316693704e+00;3.476619755101790776e-01;-2.806502960807514047e+00;-5.646416316637210553e-01;2.548533755425534952e+00;2.155065381306917605e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.315945002707952227e+00;5.903991828323559510e+00;2.953438351517299609e-01;-2.893044577229140213e+00;-4.725784720902843627e-01;2.698782184737789080e+00;3.905590926516804284e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.532070274958921452e+00;5.691993884047337637e+00;2.533080774184463535e-01;-3.001922981903367926e+00;-5.312776540507603285e-01;2.995266112592800845e+00;4.922535587096735554e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.793155406591544043e+00;5.431528074787652649e+00;2.353356494711300595e-01;-3.132122420952609954e+00;-2.888912286827363118e-01;3.397354969486355181e+00;5.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.115176798884611742e+00;5.109544673927314484e+00;2.402820284271745266e-01;3.127265416211892912e+00;5.796374386358465330e-02;3.842165367553082689e+00;4.999999999999998224e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.527103739798038262e+00;4.697624928382833964e+00;2.378473044461018315e-01;-3.118733306585541154e+00;6.116496481576575578e-02;4.345285274957051413e+00;5.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.066957364924170371e+00;4.158102298374371841e+00;2.189457629592623800e-01;-3.100137492257542426e+00;1.046516528110411418e-02;4.927478094524611940e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.662259079248014082e+00;3.563299872578945759e+00;1.945694354101060175e-01;-3.100321859923704348e+00;4.681443614370935612e-03;5.498459558390726087e+00;4.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.266414267141593442e+00;2.959723234536744130e+00;1.681358758995160074e-01;-3.094227345457134071e+00;1.540196693852062711e-02;6.022840641607092316e+00;4.999999999999997335e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.862811259207562742e+00;2.364164076750719712e+00;1.365342664066836464e-01;-3.082542197691624519e+00;1.169198401190555021e-02;6.499121426381709199e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.447776329562914910e+00;1.780248774835989201e+00;1.015049397549788596e-01;-3.084319873088221531e+00;-2.050805641798285339e-02;6.934567760027105621e+00;5.275076651038995701e-01;1.000000000000000000e+00;1.000000000000000000e+00
9.004531917824929010e+00;1.224140103250617395e+00;7.467342007132317383e-02;-3.105645673766859627e+00;-5.329795553954753962e-02;6.976791217974251502e+00;-7.999999999999998224e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.550196843172495065e+00;6.785719322072825133e-01;6.439813423610371568e-02;-3.138022577203404495e+00;-3.160494988096786140e-02;6.320203864879801792e+00;-7.999999999999996447e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.007960059973750333e+01;1.491690746670308876e-01;6.342248401250355494e-02;-3.134302763421953575e+00;4.497679101257204964e-02;5.610215395918542569e+00;-7.999999999999992895e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.055896777267366637e+01;-3.300538940059033477e-01;5.166524007059356688e-02;-3.094040171460986421e+00;1.177115423058843757e-01;4.879000104695924378e+00;-8.000000000000007105e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.096129948613446459e+01;-7.312111190196121102e-01;2.094572712519714511e-02;-3.031044182463204617e+00;1.935703274379555194e-01;4.167413419166625665e+00;-8.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.130575060502575369e+01;-1.071859949153235680e+00;-3.009296245491471095e-02;-2.950291018136840915e+00;2.671164336706825515e-01;3.443271221380829417e+00;-7.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.155874755964688916e+01;-1.318278621567765541e+00;-8.741047228419222825e-02;-2.873133410359780093e+00;3.283843156570335209e-01;2.794309472848572895e+00;-5.617513277441465114e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.174017078780428669e+01;-1.491605116140372500e+00;-1.410044457721060240e-01;-2.809444134529364145e+00;3.619745633363870008e-01;2.402055503944553472e+00;-2.718686796302956399e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.190007731526478274e+01;-1.641166878828066222e+00;-1.975851550838860216e-01;-2.747923543996463103e+00;5.900487447493738546e-01;2.213684511020328927e+00;-1.515419920756237770e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.204465051388283570e+01;-1.771251105701950213e+00;-2.606684625215838214e-01;-2.611505678088279936e+00;1.380094082326226879e+00;2.112396957000463704e+00;-1.798792732671917971e+00;1.000000000000000000e+00;1.000000000000000000e+00
