# 2026-05-29 15:56:16
# 7a5836f9cc5a4fc96d7666776a2b0165
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
2.608977396009724714e+01;1.475195848993677394e+01;6.306027668374102113e+00;-3.135388111361367081e+00;-1.038511377720766626e+00;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.642229272823977482e+01;1.442458726241525646e+01;6.364309831666814077e+00;2.787504404922913626e+00;-1.083531857084585104e+00;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.675410719104791823e+01;1.413965830303079407e+01;6.534357842042544995e+00;2.419394397216722226e+00;-9.936871805696874116e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.708653014911082479e+01;1.392520354776940827e+01;6.788354261295006076e+00;2.146514278703684830e+00;-6.771328712197401956e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.741924938536326195e+01;1.377288588251300894e+01;7.084160649027326784e+00;1.937541901082410423e+00;-7.415931103018683634e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.775169228806703714e+01;1.369766432582134463e+01;7.407981588694597441e+00;1.645909152218684390e+00;-9.210784773581157658e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.808493858365029183e+01;1.372414404470993077e+01;7.740174180435508866e+00;1.341266812614301029e+00;-8.902074318759816141e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.841899306192896546e+01;1.384732684804352232e+01;8.050687290337352309e+00;1.052038759117773115e+00;-7.310145165185918392e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.875668588590408348e+01;1.404458509447925252e+01;8.324777836648950213e+00;8.620356647991501697e-01;-4.108063017076989953e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.910539014100876898e+01;1.428605540482079306e+01;8.576346409311897290e+00;7.581557280778101759e-01;-2.243571079498114795e-01;3.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
