# 2026-06-04 05:19:01
# b79d8304004fc96080e2705caca62605
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
7.857122583669518434e+00;2.610757254529084914e+00;2.446591374421254983e+01;-1.584522840510342867e+00;9.572491509353943384e-03;7.367129857124083969e+00;3.828542296259554778e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.312308578568421424e+00;2.605192571818035763e+00;2.401076176491505265e+01;-1.582219994214653536e+00;4.360799023299298744e-04;7.599999999999999645e+00;-3.620249813193884836e-01;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.774744430584149768e+00;2.599631775605319550e+00;2.354835934842591527e+01;-1.584129725944048772e+00;-8.471352629810665127e-03;7.577939913896465818e+00;-5.110021161342431562e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.241802763162720424e+00;2.592176748351603610e+00;2.308136051695015922e+01;-1.590001827111812149e+00;-1.653369560054182563e-02;7.256157206987012387e+00;-5.138099993576066282e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.712620490202789725e+00;2.581012052231959064e+00;2.261067518506086671e+01;-1.599644553726125240e+00;-2.450530340340092289e-02;6.914737904790708711e+00;1.837267807453836888e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.018617214563001028e+01;2.564305429615316712e+00;2.213741832127693243e+01;-1.613167554230475309e+00;-3.257748915517301447e-02;7.039437670390668700e+00;9.696027535467585112e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.066142569226993331e+01;2.540200588974710794e+00;2.166277646655748512e+01;-1.630529825282427847e+00;-4.068317037427157667e-02;7.104596892873308533e+00;7.768341270721890179e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.113781185777412652e+01;2.506833312928894220e+00;2.118756030145672753e+01;-1.651970615409738441e+00;-4.915537649474201187e-02;7.109803908437335451e+00;-9.183603183906307033e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.161521468338186480e+01;2.462241024672175982e+00;2.071224463189987119e+01;-1.677270389680518337e+00;-5.400808269899067676e-02;7.047868897374538477e+00;-1.501387396613897085e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.209313711833747362e+01;2.405340707685305279e+00;2.023772149467609793e+01;-1.702592228022423049e+00;-4.961069841543630510e-02;6.945312271869180876e+00;-2.003113548723446158e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.257065419317521915e+01;2.337268742799776255e+00;1.976508128864383451e+01;-1.724377090636941556e+00;-4.156125376644434488e-02;6.806197228193441973e+00;-2.387357640521512891e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.304738738499351669e+01;2.259965314059693142e+00;1.929465731382294180e+01;-1.742392792004122226e+00;-3.410226587371722323e-02;6.636870908275438907e+00;-1.547060538178663736e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.352335504339485084e+01;2.175166861769916249e+00;1.882630441873921612e+01;-1.756820748295561563e+00;-2.651469828705836987e-02;6.524979225222777401e+00;4.803300389908767287e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.399856592341551398e+01;2.084613496530210330e+00;1.835980096909090165e+01;-1.767635090344716886e+00;-1.904228890108301819e-02;6.559868139730193448e+00;-6.747895980693705553e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.447295164953056812e+01;1.990010656480574402e+00;1.789494387298904599e+01;-1.774906623204321132e+00;-1.159406061237273043e-02;6.510886952154615770e+00;8.059681710041413094e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.494625084124545467e+01;1.893077965787203665e+00;1.743167701862440566e+01;-1.778612238460220762e+00;-3.943593626281643311e-03;6.569214342027940745e+00;-1.057324353911939907e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.541819925003544789e+01;1.795561097333420619e+00;1.696991326850279336e+01;-1.778598482494218036e+00;4.041932268241855628e-03;6.492809251679760862e+00;-1.689273196110586128e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.588841473435101292e+01;1.699278479376729045e+00;1.650966088212166127e+01;-1.774808576247139946e+00;1.205066881438093297e-02;6.480563825462118288e+00;5.126949087863175158e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.635607864146547996e+01;1.606106637792742653e+00;1.605137217622392853e+01;-1.767304389711555901e+00;1.999757863091560645e-02;6.517456966048154499e+00;4.935328292504063685e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.682039965730761821e+01;1.517844902510059324e+00;1.559551707661708697e+01;-1.756183126518659376e+00;2.784213444182048400e-02;6.552523226479063823e+00;-6.628412561216701082e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.728100952599562135e+01;1.436118436322492586e+00;1.514221559210896118e+01;-1.741568756268477625e+00;3.552427582070636497e-02;6.505761921993550523e+00;-1.234163577846179249e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.773763186431239447e+01;1.362431247054375349e+00;1.469157809035434603e+01;-1.723593584819940405e+00;4.429807696303246500e-02;6.418554733590591255e+00;4.130634292082251829e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.818984672276273429e+01;1.298453358046562922e+00;1.424391179955128983e+01;-1.700974146221029715e+00;5.625751792037157750e-02;6.421464284112484933e+00;-3.081823976866719494e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.863498159269893861e+01;1.246619082501858822e+00;1.380180518309788518e+01;-1.673094817503630871e+00;6.895411084360557330e-02;6.204155778340400218e+00;-1.046222978684089089e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.906916949704255160e+01;1.209154764351277001e+00;1.336923662073602159e+01;-1.640361335831447276e+00;8.177381028594934986e-02;6.130500321893199711e+00;-1.381115495906402701e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.948848853975027495e+01;1.187571741814968718e+00;1.295047340277685066e+01;-1.603309109235435903e+00;9.477496873075894057e-02;6.035294370741834058e+00;-1.387336741240913662e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
1.989357316589524061e+01;1.182538511373654400e+00;1.254542004711820269e+01;-1.562319398749978827e+00;1.055482549842995665e-01;5.941447683114155609e+00;-1.025605614030008939e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.029042981927744904e+01;1.194402542536454392e+00;1.214874077100424543e+01;-1.519170411663867348e+00;1.097968745022313286e-01;5.872543209533214181e+00;-5.729550727510387409e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.068476630660084226e+01;1.223296530113373359e+00;1.175546427448244913e+01;-1.475750418273334308e+00;1.107291023724788076e-01;5.833942883356773024e+00;-1.947485319813487548e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.107879626330849376e+01;1.269288684563931513e+00;1.136412768213255120e+01;-1.431766500843981715e+00;1.101159497634153772e-01;5.820774523636709219e+00;1.183100517599623702e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.147005755879983724e+01;1.331712214303661934e+00;1.097787814584234667e+01;-1.389663444759491551e+00;1.110903959763307192e-01;5.828721673168196560e+00;2.255192074892465592e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.185588897613754256e+01;1.409648878340307387e+00;1.060000017744029677e+01;-1.343406126883826435e+00;1.464505169616792946e-01;5.843630817752398343e+00;3.944184411954979375e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.223730390529152245e+01;1.507550410682699793e+00;1.023136399073781355e+01;-1.273921320012165070e+00;2.212072938405644229e-01;6.095634730714895255e+00;3.921027045012156265e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.261727994586257395e+01;1.635636049397076297e+00;9.873626851817091321e+00;-1.174729929257362304e+00;3.142860006610301293e-01;6.335341777155287346e+00;1.602552980887768763e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.299719653395082375e+01;1.805423750157326923e+00;9.533761068639137193e+00;-1.032894841857846080e+00;4.073424809364670773e-01;6.430725336603032360e+00;-5.221264546895928227e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.337724051276928350e+01;2.025698813454834379e+00;9.224063922502066859e+00;-8.723299112109096365e-01;3.798502826118302367e-01;6.114377159539309048e+00;-5.262037526496741613e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.375780425251276995e+01;2.288656175396979187e+00;8.948959967954014161e+00;-7.541743299954084545e-01;2.258186707794607173e-01;5.777588310842824981e+00;-5.311728445290619938e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.413857240102777624e+01;2.574421889339824521e+00;8.697320663277096742e+00;-7.000080873529431758e-01;4.121044995014355172e-01;5.416221254577035182e+00;-5.380131686758377718e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.458070760508249464e+01;2.950840695739040065e+00;8.465388731768094033e+00;-6.886069434956688662e-01;-1.825485526488700716e-01;4.957616507576972253e+00;-5.468531446097752102e+00;1.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.494115712652025607e+01;3.243049635655309793e+00;8.254348941828563824e+00;-6.599841999941208348e-01;2.808007739594199359e-01;4.542653668371949394e+00;-2.819482450443504984e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.529756272118062554e+01;3.551492405566926358e+00;8.075776811879734396e+00;-5.873147333863474318e-01;1.473068506570941183e-01;4.315778459560168479e+00;-2.483662260871165817e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.561702288264695682e+01;3.835584430485520890e+00;7.929672341921601308e+00;-5.002246576238478237e-01;4.802363799037789871e-02;4.127842223030341096e+00;-1.255948269006920581e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.599602477361672825e+01;4.175485760221682163e+00;7.762013404187128707e+00;-4.439841382418716065e-01;-2.694366488463522183e-02;4.010868718919182285e+00;-1.349418394940362864e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.639748252786087335e+01;4.533639120285493540e+00;7.580644997021615872e+00;-4.159867703850541609e-01;-1.271388236192102228e-01;3.873447937389555840e+00;-1.560395802014298283e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.674280932878115635e+01;4.833964975199434910e+00;7.410189782070456310e+00;-3.890732336341209963e-01;1.743324808484928712e-01;3.731743016702695481e+00;-7.002648442690875275e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.711308658597415899e+01;5.166758490104075285e+00;7.247851482116971944e+00;-3.586211953387267171e-01;-2.241213958353995700e-02;3.661600968295159575e+00;-5.430108831353419596e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.757077266227283374e+01;5.576232837308412904e+00;7.043383138798850140e+00;-3.217356253141894773e-01;3.900608238997920751e-01;3.654807237997937275e+00;1.789473186942484167e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.795458238730187617e+01;5.943034316667813677e+00;6.930393848303579851e+00;-2.732384380269132218e-01;1.458964552476375298e-01;3.656685971088939002e+00;1.075949158727572408e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.830194978052177390e+01;6.279988627356492437e+00;6.845978811842617695e+00;-2.154773361673664456e-01;1.852029568998418974e-01;3.657707927684869631e+00;1.633261176044945376e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.863860269049815344e+01;6.611073976013432940e+00;6.785006082690335560e+00;-1.474451453875226525e-01;2.006890866644185645e-01;3.659210861210663079e+00;1.622761418362791974e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.895382844279906820e+01;6.924155818981140520e+00;6.748304113838213603e+00;-8.780732790899108131e-02;1.644751523555894879e-01;3.660608535555290644e+00;2.617296426710571944e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.925328076667038246e+01;7.222953396818042826e+00;6.728512657329628333e+00;-4.735937946901278700e-02;1.100369023486237052e-01;3.662748962258404628e+00;5.481543145327317373e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.954227649376249332e+01;7.511784416006407561e+00;6.718757011164012027e+00;-2.240638568451380069e-02;6.220634165836910756e-02;3.667071421647311258e+00;9.199424230629872634e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
2.981709892129935469e+01;7.786570663091660016e+00;6.714297741037996481e+00;-1.199506757564790943e-02;2.277434694489057984e-02;3.673959304815786364e+00;1.284215931827785429e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.008012849869947303e+01;8.049586819219952005e+00;6.711640636828174244e+00;-8.593209083870310960e-03;1.578476251260686053e-02;3.683141909865859098e+00;1.370944381363568554e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.033978109512991850e+01;8.309234777861400190e+00;6.710088732707298220e+00;-2.757079852024049357e-03;2.748385260939506525e-02;3.692794088741868208e+00;1.914763629153906910e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.059946550167721213e+01;8.568919009746569060e+00;6.710389920407591191e+00;5.812872783822703969e-03;4.551983028975623707e-02;3.706234616587287700e+00;2.819119595504425702e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.085928717722823578e+01;8.828718785339356501e+00;6.713763299733784606e+00;1.849365323757619362e-02;-1.430052868063467694e-02;3.725945344280623850e+00;3.961632094140312144e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.111911860932710638e+01;9.088539057948295863e+00;6.716171420986251306e+00;-9.758178206416064093e-03;-2.493115632089492884e-01;3.753470396401218601e+00;-3.173126468636986441e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.137889700678741889e+01;9.347917242760619416e+00;6.701757086783373119e+00;-1.339805135017971272e-01;-1.137282576620831431e+00;3.527027161610396089e+00;7.711175829075737898e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.163632490818849519e+01;9.589676944483898069e+00;6.613318571178276706e+00;-6.097051084151350331e-01;-1.876476265684618339e+00;3.532650850983968915e+00;2.236954117587544033e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.189471061418466036e+01;9.762236212910462285e+00;6.420999898285534080e+00;-1.035881838659484355e+00;-9.651209127903537244e-01;3.548974701057833414e+00;7.491811846457660518e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.215584232224725980e+01;9.882806973509325132e+00;6.189369890203026969e+00;-1.111972103068229911e+00;-4.986511780708201558e-01;3.554482862699934298e+00;1.708128334792458070e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.241760487437452554e+01;9.972435501029526250e+00;5.943430139957686542e+00;-1.375259826714011036e+00;-1.355983854872043759e+00;3.567039841056272031e+00;2.316636696105905252e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.268005929264634801e+01;9.970378315079337028e+00;5.680983784188806673e+00;-1.786343599153279449e+00;-1.345976293054622408e+00;3.568743960893135725e+00;-1.806173750660332311e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.294525430365892760e+01;9.875758512217000629e+00;5.433243018927506718e+00;-2.064228685634102778e+00;-9.701350686954323121e-01;3.555296865927207950e+00;-3.283305033227174041e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.321141299184170492e+01;9.720398192979446961e+00;5.217132819025735557e+00;-2.336109430529909048e+00;-1.284441675087269363e+00;3.530631639347596273e+00;-2.463524749093085886e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.347665748550542730e+01;9.502165507619356077e+00;5.066370965563232076e+00;-2.753658526752274405e+00;-1.519142288078962677e+00;3.512075240911282759e+00;2.511875742039238801e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.374222834904568913e+01;9.241813268314032825e+00;5.013982082675495278e+00;-3.106253862944156729e+00;-8.608281591175351855e-01;3.697138693322235437e+00;7.418013847506700342e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.400831224084470961e+01;8.975855269145311510e+00;5.022166223014277620e+00;3.081626259589656414e+00;-1.385290105214603551e-01;3.750146306006363339e+00;-3.466732041297662104e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.427356429162417584e+01;8.711208472645504131e+00;5.040074979115760634e+00;3.069394386065865898e+00;-4.614458622081939881e-02;3.725545028551091598e+00;-1.439535987225651681e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.453797724774835842e+01;8.447636714274231906e+00;5.061149597864464056e+00;3.052742491258389368e+00;-6.938505628831286021e-02;3.621936198789648120e+00;-1.267600666037870250e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.480166284637623164e+01;8.185219144561481031e+00;5.086978148536033473e+00;3.034051352407501234e+00;-7.657945503696826639e-02;3.528445230864754478e+00;-1.009513118881491867e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.506483456899755424e+01;7.923886275462650453e+00;5.118034341413591370e+00;3.011965069277029894e+00;-8.865259100534025882e-02;3.452328943510814430e+00;-6.452112552030724313e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.532952294812713490e+01;7.661850088472089482e+00;5.155410466864119634e+00;2.987990943334586369e+00;-8.397005901849859122e-02;3.402501328659662150e+00;-1.605157153565183459e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.560555328435167155e+01;7.389540827967755021e+00;5.200581399551095885e+00;2.967576579283903282e+00;-5.874819600680150633e-02;3.389454362839600776e+00;-8.614866630145201487e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.590222347443045692e+01;7.097728047431384191e+00;5.254046367492852809e+00;2.954788961102883693e+00;-2.776390202880668276e-02;3.381905586405249409e+00;-3.343544933445301015e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.620603803411385968e+01;6.799354662953945194e+00;5.311288049081521301e+00;2.950815802082291661e+00;2.211365066689022219e-03;3.351734158463609781e+00;-4.141165380294509757e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.651663172224247234e+01;6.494283877125368143e+00;5.369599752360259437e+00;2.956232752522158780e+00;3.311025479263355470e-02;3.313137169404328120e+00;-1.972809190070745899e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.684241090452126599e+01;6.173671025681398028e+00;5.427387944019155697e+00;2.972047594169690221e+00;6.524402748110585959e-02;3.293681507119632812e+00;-5.307765688107474872e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.718296798115913049e+01;5.837280756234763501e+00;5.480498292066849686e+00;2.999423164047938517e+00;8.940703120886391020e-02;3.288188852091291192e+00;-2.224881379491617239e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.755111035534874020e+01;5.472006523980660120e+00;5.526362689208164092e+00;3.034617133986451609e+00;1.007505888362741631e-01;3.263184227767440326e+00;-9.729978254982804553e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.792671899296810523e+01;5.097832844262202734e+00;5.559163696208289096e+00;3.074342831494892181e+00;1.109837410580707950e-01;3.251965256090812328e+00;4.218589638848767587e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.827405379940547192e+01;4.750886818658688782e+00;5.575593032190224285e+00;3.114786302181779654e+00;1.204039077293659749e-01;3.296715127206387042e+00;9.853385497624828071e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.859746989186012911e+01;4.427478504602314402e+00;5.577836078746639892e+00;-3.129071257282157514e+00;1.119193717575474867e-01;3.392002257807277932e+00;4.649420203506149929e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.890895447369722859e+01;4.116121262076037901e+00;5.568930336292015504e+00;-3.098455372819743037e+00;8.316338399683438631e-02;3.434432101315221697e+00;9.558806853195597752e-02;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.921844864730934432e+01;3.807085218043163799e+00;5.552096828387908189e+00;-3.077387384458808217e+00;5.773411220493313706e-02;3.443035253827564368e+00;7.540154548416359015e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.952385499099239752e+01;3.502473837485680974e+00;5.530075438860578174e+00;-3.058519417352794534e+00;1.174038070382807941e-01;3.509281118033554581e+00;8.744536146695143231e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
3.982066712197637059e+01;3.207375743681338154e+00;5.498223341091497574e+00;-3.001099609996711770e+00;2.863862418973325830e-01;3.582478310753636652e+00;6.310402532934492603e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
4.011245531481252868e+01;2.920939802342929603e+00;5.442592405559445012e+00;-2.888695580755520798e+00;4.788511736769441307e-01;3.633512217848037462e+00;1.009118044885175980e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
4.040121073905925897e+01;2.647852896549733437e+00;5.348766839127858219e+00;-2.732449272786199757e+00;4.802209841358178188e-01;3.712840914391925207e+00;1.363133303083494452e+00;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
4.068465217971230885e+01;2.394945228703733608e+00;5.220795116375631650e+00;-2.629016316276842957e+00;1.814693204193980058e-01;3.815484843376911517e+00;5.210550262522297693e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
4.096407826739525859e+01;2.152386548415488043e+00;5.082071559995959831e+00;-2.622977543295645031e+00;3.531888748689193669e-02;3.853455244964618664e+00;-4.829654235073153057e-01;1.000000000000000000e+00;1.000000000000000000e+00;5.500000000000000444e-01
