# 2026-06-22 15:20:58
# d2f6f4cfc6acff5dfbf1bcc9431b9dd4
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
5.017357165323843127e+00;-1.037799924742860647e+01;7.051684667699359643e+00;-1.682202243346771209e-01;1.638949703873338049e-01;6.999367520275336929e+00;-1.561703797098633117e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
5.269238641100017162e+00;-1.012888057406230224e+01;7.014480307479139753e+00;-1.289703158813200190e-01;1.475533024667097515e-01;6.412788827110725620e+00;1.556835157378831491e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
5.521441414986971274e+00;-9.878231478360390838e+00;6.986529100347995680e+00;-9.393257255828041385e-02;1.266595952831871819e-01;6.473726657147913954e+00;-1.955618220265895602e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
5.773142923852138786e+00;-9.627317837631277797e+00;6.966629490777366485e+00;-6.561419506101923149e-02;9.754080902793209329e-02;5.662552047916621589e+00;1.946603623037355346e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
6.023399966011635520e+00;-9.377434572875316121e+00;6.952956848555681191e+00;-4.495250376893829974e-02;6.727059976971899724e-02;5.747938606603353762e+00;2.703554806864624016e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
6.272066023404913260e+00;-9.128946898794080056e+00;6.943539634041061781e+00;-3.216874961604891670e-02;3.503177743098383895e-02;5.863732843063422351e+00;2.687127231805420013e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
6.519343635465999931e+00;-8.881774648576902464e+00;6.936321867820804066e+00;-2.756564325170992452e-02;2.139198697409834451e-03;5.975976544899667786e+00;-3.720662940938769814e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
6.765168291878263851e+00;-8.636050984659537022e+00;6.929276110854143411e+00;-3.122907422990029574e-02;-3.318338204720414769e-02;5.960651770349828737e+00;-1.112816487357202622e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.009628220513365982e+00;-8.391756568897575264e+00;6.920281938529745602e+00;-4.388417079286686256e-02;8.471908461183848271e-02;5.914836553042521317e+00;-2.779737158639886907e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.253666119869357054e+00;-8.147750326481489225e+00;6.916351291755105990e+00;-6.547571270891901218e-02;-1.021008748213663442e-01;5.799014486556780312e+00;3.377297132598436336e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.477219008754965479e+00;-7.924376065581963502e+00;6.907416321319125529e+00;-9.611843317271830112e-02;-1.722236900742909471e-01;5.812019435739946616e+00;-8.878986328272168993e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.704275889825436430e+00;-7.698023481203779994e+00;6.889546380447164609e+00;-1.357889319192732980e-01;-1.445313531653602823e-01;5.808549666015053958e+00;-1.070751367469185977e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
7.927873401632852257e+00;-7.475810766460933010e+00;6.864699716826439868e+00;-1.829922235656052942e-01;-1.131721069460580043e-01;5.767184281735984186e+00;1.097839622309392915e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
8.186490680650102547e+00;-7.219674947296145007e+00;6.828959835082514473e+00;-2.361441033545748358e-01;-1.755953694554007460e-01;5.816206249037302101e+00;-6.062860320496761268e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
8.437229087333220079e+00;-6.973139938518507108e+00;6.783240713995176918e+00;-2.940973586897858705e-01;-4.428642283092424359e-01;5.548681938797109581e+00;-1.034412339658004276e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
8.659066164825695466e+00;-6.760442967289979066e+00;6.720219389186720349e+00;-3.524493106871143255e-01;-3.790854051709499073e-01;5.507170710739724306e+00;-2.296784681251053062e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
8.942488035955312498e+00;-6.497647046592714304e+00;6.614076744130692020e+00;-4.109369374540576825e-01;-3.917991219798812597e-01;5.387672151620350292e+00;-1.665985801572612279e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
9.192114870909593449e+00;-6.277197664646188002e+00;6.496963009971601366e+00;-4.670977728940357565e-01;-1.802009534634161358e-01;5.379947607625968686e+00;8.968340972197463845e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
9.383526164109653678e+00;-6.111860628186292388e+00;6.400516405369994999e+00;-5.202422891024067741e-01;-4.084470645975201153e-01;5.383137476942915001e+00;2.283431291603449653e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
9.631047920519154815e+00;-5.910084407883360313e+00;6.257151915986092661e+00;-5.689200727694360138e-01;-8.643757300669731303e-02;5.393626690869044005e+00;2.350405500935277114e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
9.884212634180011392e+00;-5.706929259114112085e+00;6.106087831003829791e+00;-6.109254847840008829e-01;-2.298682401924315999e-01;5.502843660482943378e+00;-3.785562475935850379e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.013565658218137777e+01;-5.514192323102264481e+00;5.944605533264173403e+00;-6.459003012215948081e-01;-2.329584611169858432e-01;5.327060615668554711e+00;-1.816222932694819603e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.037150890460460317e+01;-5.342291812605207468e+00;5.783123235524513461e+00;-6.725950604490329443e-01;-3.949642132569156777e-03;5.246032215834959267e+00;1.953708778418390413e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.061472453032964935e+01;-5.165182195729453696e+00;5.616431831406156761e+00;-6.908680833597532489e-01;-3.518754612374640489e-01;5.335840984852653790e+00;3.694863402968478084e-03;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
