# 2026-06-22 15:03:19
# 3861f6a37ba70717224eaa7aa6a08dd5
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
3.134886152208258281e+00;-1.217840641992865258e+01;7.591924924312525746e+00;-4.148612195256764501e-01;9.234605501013851137e-02;6.158244771377228588e+00;6.713012104231373733e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
3.339861930139780721e+00;-1.198545820630285696e+01;7.522743594481081431e+00;-3.903678906324328235e-01;3.327934259507089182e-02;6.377772998535780502e+00;6.840663932627931487e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
3.543756461511458955e+00;-1.179306404840680500e+01;7.455234573374674767e+00;-3.686197943453491388e-01;4.789539428780731356e-02;6.592839779221144170e+00;5.775413200336874553e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
3.787855482642882077e+00;-1.156187926686516754e+01;7.376889637987220638e+00;-3.506528935325745611e-01;-5.327739122546958778e-02;6.803314028629294796e+00;4.581564881023143521e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
4.024911801513559872e+00;-1.133835821255965115e+01;7.297933722447806915e+00;-3.269670462458768578e-01;1.190628323248028725e-01;6.961124879131907583e+00;2.246683075899151838e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
4.266943160153346959e+00;-1.110794008805230959e+01;7.223861686809920357e+00;-2.935468269777490868e-01;1.527578047339778200e-01;7.038806368799683355e+00;8.822510376327324932e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
4.514537350455364972e+00;-1.086955762904373479e+01;7.156953643135508081e+00;-2.534617488063758972e-01;1.650882170065926247e-01;7.069771959551918172e+00;2.272310170502665483e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
4.765531764839725959e+00;-1.062531524501989999e+01;7.099127577226593822e+00;-2.112109103204549421e-01;1.708136971527369208e-01;7.077834625941436641e+00;7.998021532634927988e-01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
5.017357165323843127e+00;-1.037799924742860647e+01;7.051684667699359643e+00;-1.682202243346771209e-01;1.638949703873338049e-01;7.106234163555464889e+00;-1.544942527818220768e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
5.269238641100017162e+00;-1.012888057406230224e+01;7.014480307479139753e+00;-1.289703158813200190e-01;1.475533024667097515e-01;6.535726119518650457e+00;1.542876547365579887e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
5.521441414986971274e+00;-9.878231478360390838e+00;6.986529100347995680e+00;-9.393257255828041385e-02;1.266595952831871819e-01;6.594994419965779286e+00;-1.697773091554140734e+01;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
5.773142923852138786e+00;-9.627317837631277797e+00;6.966629490777366485e+00;-6.561419506101923149e-02;9.754080902793209329e-02;5.911625023822351999e+00;2.080277231981922270e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
6.023399966011635520e+00;-9.377434572875316121e+00;6.952956848555681191e+00;-4.495250376893829974e-02;6.727059976971899724e-02;5.999043130048133499e+00;2.888247234939272268e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
6.272066023404913260e+00;-9.128946898794080056e+00;6.943539634041061781e+00;-3.216874961604891670e-02;3.503177743098383895e-02;6.117592384390813542e+00;2.869653829885022045e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
