# 2026-04-22 19:05:27
# 2ad845a79b805b2df116adae05ea9de9
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
9.227309702715491113e+00;-5.717023202781760460e+00;7.949963119786578325e-01;-2.737607147145443065e+00;4.390928549329292663e-02;5.854535394267519344e+00;-8.000000000000007105e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.409519454371912062e+00;-5.884262107836443434e+00;7.226669110769139426e-01;-2.729251977909197269e+00;4.102571744747422755e-02;5.600020415697464671e+00;-7.999999999999993783e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.591754575188165433e+00;-6.050978831615186238e+00;6.490790501799116319e-01;-2.723039980791210901e+00;2.661167502850772873e-02;5.333335421963291800e+00;-7.999999999999987566e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.773166531131144197e+00;-6.216586090119955443e+00;5.750214125616915917e-01;-2.719569594423024483e+00;1.173688879270597465e-02;5.053897053569722075e+00;-8.000000000000010658e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.952128103725559782e+00;-6.379801574649265561e+00;5.016187554208975108e-01;-2.718799392700631312e+00;-2.989073263206190427e-03;4.762193850167174780e+00;-7.999999999999991118e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.012751245632672159e+01;-6.539792657313127755e+00;4.297680448790128227e-01;-2.720614594773355766e+00;-2.992723342953217992e-03;4.457840354358989288e+00;-8.000000000000007105e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.029799192775943339e+01;-6.695345478878789613e+00;3.600072401034213887e-01;-2.716659900767962377e+00;7.062838306156411783e-02;4.140612162715567202e+00;-8.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.046040457246692235e+01;-6.842746263785282501e+00;2.918099104648597675e-01;-2.697321364796884335e+00;1.635472323193057353e-01;3.813930619021310253e+00;-6.929727374380846960e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.061289445203934356e+01;-6.979446862329732326e+00;2.242369149000594530e-01;-2.665524385194878665e+00;2.483068576048422516e-01;3.525994920746510441e+00;-5.788450831293442178e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.075460144918756100e+01;-7.104103101331943115e+00;1.568448150767982607e-01;-2.624682713727080952e+00;3.239644087845328091e-01;3.285135036835594935e+00;-4.759246115528410037e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.088782354459624813e+01;-7.218358352310183079e+00;8.833303266690439859e-02;-2.575688462897780973e+00;4.485347600807513269e-01;3.086104134680505151e+00;-3.938527644085099588e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.101319313426375679e+01;-7.321960764715196746e+00;1.773505707793174291e-02;-2.506742617747701019e+00;6.565232972486635399e-01;2.921728177094153889e+00;-3.483639643956422116e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.113136017918964171e+01;-7.413983749670713941e+00;-5.639469906892775192e-02;-2.415715056044315023e+00;8.837964109468158247e-01;2.777263533804442464e+00;-3.224917928804866829e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.124386604471519924e+01;-7.493957908980351412e+00;-1.355256261478620661e-01;-2.302886985175141010e+00;1.114547627306625710e+00;2.643397126907301775e+00;-2.943633703177791716e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.135153378231066235e+01;-7.560642703264030651e+00;-2.200565668161703625e-01;-2.170848046269665321e+00;1.297249163777797643e+00;2.520650631936119268e+00;-2.279045339291074779e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.145510062018732356e+01;-7.613071047847681072e+00;-3.093726269173007748e-01;-2.032665082831641268e+00;1.328696505368176961e+00;2.425203614120702511e+00;-1.655131485147591563e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.155487415358660463e+01;-7.651521114671620438e+00;-4.014397237989339451e-01;-1.899870082357220991e+00;1.344455137075881934e+00;2.356127317637348728e+00;-1.106817192836958563e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.165153827951209387e+01;-7.676695156632967532e+00;-4.947682877666014778e-01;-1.767815733663684608e+00;1.395224595549907631e+00;2.310272041104076024e+00;-2.505069221305396554e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.174606042585525323e+01;-7.688947746843125763e+00;-5.884929386459694101e-01;-1.632570469601557495e+00;1.467150934535078832e+00;2.299999999999999822e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.183937997639843864e+01;-7.688209328961150391e+00;-6.818095676710990150e-01;-1.492851475671376438e+00;1.488411851777522887e+00;2.299999999999999822e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.193230121462233662e+01;-7.674633468003237091e+00;-7.737337348542381310e-01;-1.355791568830386762e+00;1.473809005022758356e+00;2.299999999999999822e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.202575040901003867e+01;-7.648442860734877335e+00;-8.634377148251681788e-01;-1.217053151283076451e+00;1.512985848059664074e+00;2.299999999999999822e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.212020880900041675e+01;-7.609380277430068062e+00;-9.494406445095522340e-01;-1.070301584940546835e+00;1.611559864401020725e+00;2.299999999999999822e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.221613497590009167e+01;-7.556818419257838926e+00;-1.029684526279732282e+00;-9.090139240752518335e-01;1.692472742975919431e+00;2.299999999999999822e+00;8.437747676817621834e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.231385028740159093e+01;-7.490645578892547896e+00;-1.101583325294907878e+00;-7.490990285032841367e-01;1.490061790719562795e+00;2.335572612556127581e+00;1.102334708715377420e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.241402677858023118e+01;-7.412705481886201930e+00;-1.164517184730870847e+00;-6.144982165276021702e-01;1.193779982297356490e+00;2.382384409571495887e+00;1.082996800469274490e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.251706717726829510e+01;-7.325289406654570179e+00;-1.219067652674720614e+00;-5.060237664407911673e-01;9.207826131837817396e-01;2.428773418655151062e+00;1.019665247791971208e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.262339837785791374e+01;-7.230080705890424397e+00;-1.266413481610677794e+00;-4.210360924449502718e-01;6.908974973877619608e-01;2.473011277604752589e+00;1.151839391463858941e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.273322710061753860e+01;-7.128365341970137159e+00;-1.307842132150780934e+00;-3.548087962915140725e-01;5.658864568884290902e-01;2.523647138079665897e+00;1.576597042582772445e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.284665759457143608e+01;-7.020822367545103582e+00;-1.343911310273408599e+00;-2.932005832006638890e-01;5.192771143007587353e-01;2.593542604267476737e+00;2.033566932054800436e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.296412592994907165e+01;-6.907412944190977733e+00;-1.374523603733343924e+00;-2.351723569332349884e-01;4.640125138569834995e-01;2.684068308543113179e+00;2.544521874582777343e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.308635765414533125e+01;-6.787816446843877749e+00;-1.399767855005576767e+00;-1.822119402498309226e-01;3.987424973460160782e-01;2.797546295755656054e+00;3.328732150913739751e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.321388917223344883e+01;-6.661877969765456875e+00;-1.419862334272975479e+00;-1.357723118234084592e-01;3.440029890348158537e-01;2.945386529120702868e+00;4.397243022315360683e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.334518633439967772e+01;-6.531428601605750117e+00;-1.434758882183083673e+00;-9.025901711989051113e-02;3.811404184911347248e-01;3.135281943668896343e+00;5.000000000000006217e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.347923716013891138e+01;-6.397644799535051163e+00;-1.443215724671766509e+00;-3.429351775408798902e-02;4.575008850830902252e-01;3.342229962717788272e+00;4.999999999999998224e+00;1.000000000000000000e+00;1.000000000000000000e+00
