# 2026-04-22 20:45:37
# 91469a2c6e3ba752e41f0b718194c6e0
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
9.052429121289558012e+00;-5.226963057693771120e+00;9.317602578139650982e-01;-2.745090947267883497e+00;-9.358811356076940369e-02;6.220147945002666212e+00;-7.999999999999991118e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.245006538390112993e+00;-5.405303323364253565e+00;8.590910675219108894e-01;-2.764787950902529712e+00;-1.079518748978668535e-01;5.967327859612878704e+00;-7.999999999999981348e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.437265300627014852e+00;-5.584816979148699900e+00;7.902559090360830041e-01;-2.785260210422266347e+00;-9.006246007417822996e-02;5.703758549265701916e+00;-8.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.626656329663386913e+00;-5.762792215509781713e+00;7.254965303973613944e-01;-2.798795886798481014e+00;-5.276018258587467091e-02;5.431630061384852937e+00;-8.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.814704350053848003e+00;-5.940136856010303390e+00;6.629590499675264148e-01;-2.804910584866622703e+00;5.984182608100054035e-03;5.147216412537192198e+00;-8.000000000000005329e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.000062805319575077e+01;-6.115408795820335364e+00;6.009318744294861458e-01;-2.794581158870155235e+00;1.099000151521314222e-01;4.849645094975692849e+00;-8.000000000000012434e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.018200718697336526e+01;-6.285140452386302812e+00;5.369822463673120660e-01;-2.764697886301132890e+00;1.927334138453029588e-01;4.540593728443446331e+00;-7.999999999999992895e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.035923846665932579e+01;-6.448732463041294771e+00;4.688017465966270447e-01;-2.734766864473190395e+00;4.881279633606254442e-02;4.216786801796431838e+00;-8.000000000000007105e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.053429016612758495e+01;-6.609727657484294028e+00;4.000729691232401963e-01;-2.749076461702743224e+00;-2.077727541471601769e-01;3.870460404178350799e+00;-6.153511360352988291e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.070223252390976754e+01;-6.766435469567384509e+00;3.396801121816309665e-01;-2.803970640401599823e+00;-3.738771771089345886e-01;3.593548848606093582e+00;-4.198295255237057155e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.085876481141224836e+01;-6.915640581697338085e+00;2.923494503961927005e-01;-2.864866574518327269e+00;-3.895238338582326931e-01;3.405768020211012104e+00;-2.852593697716331089e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.100376489182501416e+01;-7.056188662696490255e+00;2.566947137239902754e-01;-2.921499452829955157e+00;-3.264891995570629035e-01;3.282072999856098239e+00;-2.155590810205044061e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.114041695576086255e+01;-7.190049585320708481e+00;2.292167230383456433e-01;-2.943878477974138708e+00;1.159338436812617085e-01;3.191061157350806976e+00;-2.124087434939978536e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.126934778263658110e+01;-7.315932901400996613e+00;2.013500969152065834e-01;-2.891614904570920963e+00;6.660228814182107548e-01;3.104053899542789985e+00;-2.171220726506673859e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.139311144339810689e+01;-7.434094334811730320e+00;1.645354343550989029e-01;-2.780586063783223594e+00;1.023492202090280356e+00;3.016241727779667148e+00;-2.290675609780444155e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.151349959352367058e+01;-7.543670330154062853e+00;1.146715402493179298e-01;-2.644094589968998932e+00;1.245219896688614769e+00;2.923383957334519945e+00;-2.005175288217205143e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.163178337662379924e+01;-7.642882173667082668e+00;5.026607890304316678e-02;-2.483734805976574034e+00;1.379780834740107709e+00;2.841093860516120451e+00;-1.972887464386688272e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.174849060239155563e+01;-7.729217063109455665e+00;-2.826330038508759537e-02;-2.324789516954942403e+00;1.330725615346473933e+00;2.758860974899113749e+00;-2.706631439459164401e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.186329429388136170e+01;-7.801272307385603177e+00;-1.176385170393213220e-01;-2.174267155467944690e+00;1.282862758743916975e+00;2.643832694653111215e+00;-2.548809310989294641e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.197594899683278413e+01;-7.858464643661146276e+00;-2.146958133565910476e-01;-2.036483246971207084e+00;1.105432925232626928e+00;2.532899643826832747e+00;-1.527564575456170637e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.208566641546109643e+01;-7.902148858499108641e+00;-3.153417339120271334e-01;-1.928438653509441103e+00;8.729906438505204980e-01;2.465842598724396595e+00;-7.338879221968024336e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.219173744535564374e+01;-7.935039236251549610e+00;-4.161846138500360226e-01;-1.846488155323822822e+00;7.402123596477641065e-01;2.434068862258156773e+00;-5.726929976707163528e-01;1.000000000000000000e+00;1.000000000000000000e+00
