# 2026-05-01 19:23:38
# 3c4ee84747e21e719fd2a818ad3dbb9e
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
3.617289677641103651e+00;-6.031093715650755804e+00;4.935704627342071937e+00;-1.562458731970182702e-01;2.784186708241906949e-01;3.429864154385802166e+00;2.981234189950058511e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.933694596047271119e+00;-5.716818061001896822e+00;4.899059228085897111e+00;-8.033043390412057672e-02;1.945283200570417093e-01;3.694661342908478474e+00;3.912720683852249248e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.269881732223275606e+00;-5.381095786835542683e+00;4.881385938669521529e+00;-3.076702304311839525e-02;8.994153691038357656e-02;4.035013650720911116e+00;4.348703498967421588e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.622247201687001095e+00;-5.028812727692458573e+00;4.873765550806566260e+00;-1.807553336044344025e-02;1.195820223616032157e-02;4.398408923855136266e+00;5.000000000000004441e+00;1.000000000000000000e+00;1.000000000000000000e+00
4.988453155123568905e+00;-4.662661774446734242e+00;4.867418916294239395e+00;-1.692024561290057447e-02;8.527963999615445490e-03;4.796671824902572823e+00;5.000000000000003553e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.366397474311670912e+00;-4.284755337121602281e+00;4.862067931825567513e+00;-8.078027928802368127e-03;5.018287186133349453e-02;5.175664574496225967e+00;4.999999999999993783e+00;1.000000000000000000e+00;1.000000000000000000e+00
5.754507592828560725e+00;-3.896650193191469214e+00;4.864032963673845522e+00;2.097168514812364909e-02;8.639252666512479972e-02;5.537924247663928767e+00;4.948139559946508115e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.149475555915207892e+00;-3.501980885246226194e+00;4.879389696100957075e+00;5.717558348161534687e-02;9.364613798906323838e-02;5.880248139235720650e+00;2.697323557707653308e+00;1.000000000000000000e+00;1.000000000000000000e+00
6.544873214886174573e+00;-3.107721591504415404e+00;4.909371657643343489e+00;9.357103389142572281e-02;7.673225177775465367e-02;6.058906586125489824e+00;3.597718659101218353e-01;1.000000000000000000e+00;1.000000000000000000e+00
6.937560795345625309e+00;-2.717243766639908742e+00;4.950972188122906736e+00;1.159935789657510624e-01;3.692378980154059631e-02;6.082179289241488540e+00;-3.591858646964912527e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.327374140652133327e+00;-2.330261016566664622e+00;4.997863502081890452e+00;1.229369675670026196e-01;1.525765218665814512e-03;5.847443547089197224e+00;-6.701982360434421970e+00;1.000000000000000000e+00;1.000000000000000000e+00
7.713950879553804540e+00;-1.946518980745618244e+00;5.044592775602558810e+00;1.173899231057159986e-01;-2.997582260738328522e-02;5.386180006855375346e+00;-7.136478507697940898e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.094275469804401268e+00;-1.568479764879269878e+00;5.086223836319779146e+00;9.997145648712348065e-02;-6.141914471685271798e-02;4.856189713932493213e+00;-5.139412146844134277e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.465286570285446288e+00;-1.198859261678265842e+00;5.118316207587614741e+00;7.112796173154982415e-02;-9.709651429695476121e-02;4.446236681155330217e+00;-3.723796174658918989e+00;1.000000000000000000e+00;1.000000000000000000e+00
8.822837432486528186e+00;-8.417776002829220339e-01;5.136627574436601229e+00;2.877392322341564695e-02;-1.440659684657602246e-01;4.135955459023995751e+00;-2.948857267388263814e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.159452474164325508e+00;-5.051628122726670167e-01;5.137040825638765185e+00;-3.053185985940252284e-02;-2.107523201290940895e-01;3.888556047571237073e+00;-2.235254459331793786e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.470037957013230923e+00;-1.952738685690219300e-01;5.116251772588496394e+00;-1.064597023603553183e-01;-2.708807253259739589e-01;3.705724350787491073e+00;-1.610121951517654582e+00;1.000000000000000000e+00;1.000000000000000000e+00
9.758868138864237096e+00;9.039060651780018996e-02;5.073605769007199839e+00;-1.920179824803280311e-01;-3.182152620265327747e-01;3.578028693554746731e+00;-1.208335411843367346e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.003300332028055131e+01;3.568115727740128751e-01;5.009030491777742178e+00;-2.862868237181355191e-01;-3.997242451913458061e-01;3.484220836460601323e+00;-1.220106777712463897e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.029523636562209354e+01;6.035885850214056658e-01;4.920332823852650250e+00;-4.119874572895997900e-01;-5.802766622633283022e-01;3.391148803179155458e+00;-1.502507374114580241e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.054856003105204465e+01;8.265333262890032229e-01;4.800047655157628768e+00;-5.876979023395949575e-01;-8.216065425443297432e-01;3.276987771507691605e+00;-1.764440901343542478e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.079573428763574583e+01;1.015464928146816659e+00;4.640673996929092660e+00;-8.251010839808562425e-01;-1.019597225569598198e+00;3.141082634771013904e+00;-1.452455776452411085e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.103883204372122506e+01;1.156606843992157518e+00;4.442746033757382307e+00;-1.072904815015395252e+00;-9.405481888473151697e-01;3.026585970746918264e+00;-8.741052976451686440e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.127790795362719756e+01;1.247991332786288821e+00;4.221824857983749624e+00;-1.280091191864961120e+00;-8.307844179889067870e-01;2.956732588440450282e+00;-4.380031588006391696e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.151178417252590691e+01;1.293410035186973728e+00;3.992401172984586744e+00;-1.470151599091363170e+00;-8.066397177028261645e-01;2.921881338154203256e+00;-1.058976476460396776e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.173974985458117537e+01;1.295439156093855626e+00;3.764444521703539603e+00;-1.650829127499892968e+00;-7.455113902141531357e-01;2.913607471041087305e+00;9.505632727152341088e-02;1.000000000000000000e+00;1.000000000000000000e+00
1.196429317374863821e+01;1.259670895778126631e+00;3.542768330522061859e+00;-1.806590340781403459e+00;-6.365314235765415773e-01;2.920924001368963019e+00;2.211201898076483319e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.218913457452676141e+01;1.192555705096306928e+00;3.328177541615334079e+00;-1.936802693210157189e+00;-5.369057490386616172e-01;2.937895670068395582e+00;3.383051315582426555e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.241814292437143052e+01;1.098123805721039403e+00;3.119545231847749012e+00;-2.055520713948303602e+00;-5.533663246279126868e-01;2.964149181139656974e+00;5.222561431127838993e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.265531840592406176e+01;9.733255447671378402e-01;2.917858338092591541e+00;-2.199206202761180506e+00;-6.779177071247283193e-01;3.005646864241387828e+00;8.935646008375307536e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.290203656563520518e+01;8.109564987302028127e-01;2.732100045625448725e+00;-2.387171705644836717e+00;-8.575909916465500604e-01;3.078121228984882496e+00;1.452224243918645241e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.315795206169641318e+01;6.051596526079776606e-01;2.579980358370973281e+00;-2.621251748424846539e+00;-8.424769711004151951e-01;3.196579996789773670e+00;2.124787111608362533e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.342441450057109442e+01;3.614277989998423424e-01;2.472290921248357698e+00;-2.817339072268162159e+00;-6.041372532790557637e-01;3.369046688244883292e+00;2.305213538563545939e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.370175918143683802e+01;9.281461829255224782e-02;2.403247231059942202e+00;-2.952409323344710845e+00;-3.825392069432028141e-01;3.553751962916716245e+00;2.362279617686250166e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.398902840339519926e+01;-1.915000597093145795e-01;2.362152587160073036e+00;-3.035315355375732604e+00;-2.133404718673714839e-01;3.739836021749625150e+00;2.652849433017832936e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.428651087869213399e+01;-4.880033355166919495e-01;2.338035569428078997e+00;-3.083431244122227799e+00;-1.494631927791439108e-01;3.945215570970043828e+00;2.813847143970381381e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.459923504346122947e+01;-8.005298683583528252e-01;2.326919387507181636e+00;-3.127632624591950794e+00;-1.304712889223298700e-01;4.162288060333711570e+00;2.665056038971799435e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.493665751999346902e+01;-1.137944400450094040e+00;2.329234814565300127e+00;3.115313933972934546e+00;-1.057480504190623782e-01;4.373001430908833420e+00;2.469193049776722493e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.530044816849968470e+01;-1.501383911897773427e+00;2.345214722551437703e+00;3.081886810311151415e+00;-7.517381084979524175e-02;4.573803690197179250e+00;3.004431610807255737e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.568279602569382902e+01;-1.882741530864940671e+00;2.372714729035918957e+00;3.059488438645783237e+00;-4.462236511160248831e-02;4.818418430711299827e+00;4.846424704658831573e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.607396917405329262e+01;-2.272357944689429310e+00;2.407578493548650389e+00;3.046496693412838130e+00;-2.325799452615761459e-02;5.196993226225650631e+00;5.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.647003085092433849e+01;-2.666503747146159675e+00;2.446487853497707476e+00;3.041166269190743954e+00;-4.351718002781152991e-03;5.565011712669234001e+00;5.000000000000012434e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.686881937161568246e+01;-3.063294852984336014e+00;2.486351402799149124e+00;3.042902191521978494e+00;1.297628200851924825e-02;5.912464847173234617e+00;5.000000000000004441e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.726827685581730165e+01;-3.460953045365236846e+00;2.524222813085038375e+00;3.051609526954126572e+00;3.178599283637653650e-02;6.241138951431495663e+00;4.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.766658555779018158e+01;-3.857914536419012830e+00;2.556955009584580552e+00;3.068449814600246572e+00;5.270757603339693703e-02;6.552473001150347365e+00;-1.106461160966286661e-01;1.000000000000000000e+00;1.000000000000000000e+00
1.806293766022695735e+01;-4.253521507066549745e+00;2.581247269280464884e+00;3.093074197620088395e+00;6.683761518563849369e-02;6.545776713982957240e+00;-7.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.845706842596867858e+01;-4.647412128332055303e+00;2.595003685355473877e+00;3.120623672017123429e+00;7.203432106590346162e-02;6.044923534458810366e+00;-5.733478860763295160e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.884851887252857239e+01;-5.038854010543255768e+00;2.597593079665733828e+00;-3.134036961021240852e+00;6.992694864286279344e-02;5.661479914004727831e+00;-4.263341454409419917e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.923357908814316986e+01;-5.423833038354827885e+00;2.589686260177664234e+00;-3.108585672766061236e+00;6.148335333021757304e-02;5.363680495455699138e+00;-3.743782111642960597e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.960595545606053491e+01;-5.795851932929013905e+00;2.573373643492157914e+00;-3.087864146607243399e+00;4.916184185196210282e-02;5.097143953952712359e+00;-3.765091581100453055e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.996058775492119608e+01;-6.149809606435800546e+00;2.551509683172468179e+00;-3.071431215200075115e+00;6.055727154412784974e-02;4.828087646435545999e+00;-3.638279262789833712e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.029634696021419060e+01;-6.484424168685683831e+00;2.523808804679148921e+00;-3.043336933478951067e+00;1.333078277405335132e-01;4.568069484349701170e+00;-3.299679665881769530e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.061822309640847806e+01;-6.803731062631078075e+00;2.483221189199694034e+00;-2.979256863081944928e+00;2.691787112355771283e-01;4.329328184693461701e+00;-2.840116804704881925e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.092912157229329395e+01;-7.107693725314970123e+00;2.417917575198470281e+00;-2.873375528444709115e+00;4.148114627058248072e-01;4.120328452799117969e+00;-2.661253045168108677e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.122980458512840940e+01;-7.391308652205704099e+00;2.318053430219578548e+00;-2.724823183739291554e+00;5.625160708915337704e-01;3.921316028053647429e+00;-2.718396491619996080e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.151979806466695067e+01;-7.645120488575593676e+00;2.177783084481731191e+00;-2.545485032086708177e+00;6.048165953646681414e-01;3.714846548261440340e+00;-2.830195920630179884e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.179973064208616051e+01;-7.863237651605938794e+00;2.002320407276131142e+00;-2.386868654483574215e+00;5.289988045418951845e-01;3.495076079258254254e+00;-2.444805062048518884e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.207082447152246019e+01;-8.047524663365949849e+00;1.803498472734180291e+00;-2.252009976707407990e+00;4.760004600800407659e-01;3.300002070728331738e+00;-1.678935973967212947e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.233375506272465216e+01;-8.200359329739152159e+00;1.589549739284959795e+00;-2.131157650489540423e+00;4.630721738455114145e-01;3.163404243905547197e+00;-1.244806002663424671e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.258809582256229831e+01;-8.322398222676033797e+00;1.366400168983935348e+00;-2.009286605999119679e+00;5.031384873110253952e-01;3.061685255088097524e+00;-1.065239293708155399e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.283343233683469364e+01;-8.412182472262303534e+00;1.138082859606045716e+00;-1.879894321934286960e+00;5.455497064370050664e-01;2.975102084106556521e+00;-7.854053713431066175e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.307265095026492929e+01;-8.469602216573139941e+00;9.058577145963739863e-01;-1.745522533320248870e+00;5.691053181319026821e-01;2.911265230621981726e+00;-3.227389767645669760e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.330923571324641941e+01;-8.494845559802236323e+00;6.706235255471925116e-01;-1.609360861111237107e+00;5.900814597386828675e-01;2.884918542070641134e+00;2.188772517651069727e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.354392227032897367e+01;-8.487277279550342612e+00;4.360590329032902890e-01;-1.464549132397150677e+00;6.692748078445508453e-01;2.902669476820239236e+00;4.745324422042512813e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.377661759221392046e+01;-8.443600967841963012e+00;2.074994288112912144e-01;-1.293291176668444509e+00;8.253178086198158514e-01;2.940464767758834697e+00;6.958211508746753315e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.400836178081784311e+01;-8.357477256928159903e+00;-7.647208090443487725e-03;-1.078192991467450845e+00;1.044254386741363394e+00;2.994801840936528237e+00;8.899951626158610907e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.424116244699093059e+01;-8.221470751140962818e+00;-1.965873588106935854e-01;-8.123425182903296626e-01;1.108194850421876820e+00;3.063204367973579423e+00;9.012310602395098291e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.447802855438435543e+01;-8.038171759907823954e+00;-3.466107991279533396e-01;-5.695784648493459335e-01;9.123734097889092398e-01;3.132118003232696957e+00;9.339323724931805071e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.472050326023356348e+01;-7.821637702061337905e+00;-4.557299302150145670e-01;-3.700035035279297113e-01;7.634104944691521011e-01;3.203603149702074493e+00;9.882815605302508466e-01;1.000000000000000000e+00;1.000000000000000000e+00
2.496848687432258629e+01;-7.583264177750785429e+00;-5.240961189666188957e-01;-1.896773359775907053e-01;7.042344007448074761e-01;3.279211552647482986e+00;1.154807836381975816e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.522279545640930820e+01;-7.330282767796910015e+00;-5.500433951378771447e-01;-1.957114696438297038e-02;5.814237550748653227e-01;3.367578283265673988e+00;1.341883538188588965e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.548593894104400803e+01;-7.067446969993422812e+00;-5.373218819143642522e-01;1.061885426891843870e-01;3.584269566777564253e-01;3.470849941202925226e+00;1.492996386544743759e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.576305634067693973e+01;-6.793246611159490911e+00;-4.972193084974294019e-01;1.735178033047396484e-01;1.168325810785187241e-01;3.588073280599162196e+00;1.643245006211090153e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.606186797444885883e+01;-6.499202324516069496e+00;-4.440558815028798345e-01;1.703405994961688930e-01;-9.957873697348529340e-02;3.722406656578053141e+00;2.029123579584939385e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.638548826353245857e+01;-6.179113978910431015e+00;-3.963742024846333423e-01;1.255345612573557923e-01;-1.300587999356885849e-01;3.894822516593003936e+00;2.902968285502861345e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.673369737060299300e+01;-5.832792967365502790e+00;-3.601617845957971187e-01;8.533827861570766893e-02;-9.279461490142898450e-02;4.146241964099287358e+00;4.694632139459416820e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.710829409761895192e+01;-5.459130650477264979e+00;-3.337197568977815498e-01;5.885494696450273983e-02;-4.670046654807572667e-02;4.550660401834965008e+00;5.000000000000002665e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.750112906843454041e+01;-5.066841616149800664e+00;-3.130164276459735939e-01;4.975932031012501172e-02;-8.229686765378193061e-03;4.963553142758183157e+00;4.999999999999996447e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.789962526594407421e+01;-4.668832946707231812e+00;-2.933106295623516546e-01;4.920338290422172217e-02;-1.231422422670746088e-03;5.349936614211420860e+00;5.000000000000003553e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.830420762325211825e+01;-4.264735720159920085e+00;-2.735036777093943772e-01;4.876649939264381117e-02;-2.295801291073926772e-03;5.715561682736038485e+00;4.999999999999998224e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.871367988012956829e+01;-3.855735903655125973e+00;-2.538395161112960707e-01;4.685973016321719892e-02;-8.016573339846226609e-03;6.063197829358275115e+00;5.000000000000010658e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.912516972134095994e+01;-3.444658029329870530e+00;-2.354310761881233949e-01;4.218066898429601724e-02;-1.430955472053318037e-02;6.393533164850935258e+00;5.000000000000012434e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.953624257881693183e+01;-3.033895605074562241e+00;-2.194584441770238425e-01;3.538215512285382280e-02;-1.763555767500152305e-02;6.707309065848131802e+00;4.999999999999982236e+00;1.000000000000000000e+00;1.000000000000000000e+00
2.994647778287952633e+01;-2.623865512448017689e+00;-2.064874845770053591e-01;2.772512712339486249e-02;-1.955496436131664434e-02;7.006450381286836837e+00;4.999999999999994671e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.035604617944051498e+01;-2.214411244363174269e+00;-1.968192991917820101e-01;1.953041108421384175e-02;-1.919231611634447665e-02;7.292875352770286312e+00;4.999999999999993783e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.076537738269626132e+01;-1.805130807805734205e+00;-1.903727334279277372e-01;1.212828448198698637e-02;-1.691893600512886509e-02;7.568311763108188650e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.117491577575474437e+01;-1.395608353008195301e+00;-1.867596453413956914e-01;5.666392344491831025e-03;-1.478074501271095346e-02;7.834202376386928179e+00;5.000000000000023093e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.158492456785150537e+01;-9.856011289963559907e-01;-1.856256899846216446e-01;-1.037247408728649272e-05;-1.293242655696033583e-02;8.091650931370818256e+00;4.999999999999996447e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.199574006024550243e+01;-5.747869638375887602e-01;-1.866699580665955871e-01;-4.950022122418111341e-03;-1.129890182104564822e-02;8.341640709062827952e+00;4.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.240754514358370386e+01;-1.629925227419948552e-01;-1.896305232069847579e-01;-9.363315884144648646e-03;-1.024118293834593366e-02;8.584929851342771201e+00;5.000000000000006217e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.281981773682974790e+01;2.492532386810047684e-01;-1.943340676776715847e-01;-1.338943216715466310e-02;-8.764908011834163931e-03;8.821776832641859301e+00;5.000000000000013323e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.323180832621611813e+01;6.611973478636272716e-01;-2.005224966112361118e-01;-1.620904061475233332e-02;-3.408983883386257352e-03;9.052273326562801259e+00;5.000000000000023093e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.364278442679048453e+01;1.072118019018721391e+00;-2.072721085081017933e-01;-1.615324346391990365e-02;3.759355992893212775e-03;9.276497905165722813e+00;5.000000000000012434e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.405207690660575537e+01;1.481365174245595329e+00;-2.133630831465585520e-01;-1.299862516140787294e-02;1.266050499667928028e-02;9.494542547310890868e+00;4.999999999999979572e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.445907741491149778e+01;1.888346476418020004e+00;-2.173169980635105136e-01;-5.715092147923724226e-03;2.314163375427625777e-02;9.706510354692575504e+00;-5.203383077228324716e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.486318108825951612e+01;2.292450127796324733e+00;-2.174502500139167960e-01;5.743999491266383976e-03;3.328658520042323404e-02;9.487409068605845874e+00;-8.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.526363678097141729e+01;2.692871664861028247e+00;-2.122200989539944349e-01;2.101761071788008084e-02;4.290470247599696696e-02;9.143502597564786782e+00;-7.999999999999999112e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.565999931250685506e+01;3.089054002619721739e+00;-2.002697159795135129e-01;3.992513981493735903e-02;5.251891529680923626e-02;8.789871401056275957e+00;-7.999999999999986677e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.605229994672723137e+01;3.480847257889477131e+00;-1.803239711993295802e-01;6.243954045584405171e-02;6.220036810298833208e-02;8.425261366840855359e+00;-8.000000000000039080e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.644064808664800381e+01;3.868099490488119852e+00;-1.511694496411152278e-01;8.845392148306481517e-02;7.159286982278698086e-02;8.048071747993347458e+00;-7.999999999999988454e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.682514043298173334e+01;4.250561616866612269e+00;-1.117095171113104135e-01;1.177522821125895347e-01;8.081539358843127518e-02;7.656342555000335892e+00;-8.000000000000008882e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.720583429652907625e+01;4.627856424577335481e+00;-6.095081522551143438e-02;1.503219962348351924e-01;9.038103634207395043e-02;7.247653379042873212e+00;-8.000000000000008882e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.758282057133185816e+01;4.999536938135663355e+00;2.074951177592658253e-03;1.862329293747929937e-01;1.001353409811851503e-01;6.818848810899608814e+00;-7.835071605755715929e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.795603662921752885e+01;5.364897517487379197e+00;7.824497756262989434e-02;2.254531096600411733e-01;1.100353044862856372e-01;6.375605855916976594e+00;-6.665056269508355946e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.832472157427038439e+01;5.722450994840558636e+00;1.681565982869707154e-01;2.678848099591206178e-01;1.201703792627553807e-01;5.977770338596746669e+00;-5.848878882820800484e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.868790345484903526e+01;6.070433160934439520e+00;2.721252977174003496e-01;3.133630153168571741e-01;1.294504317446104891e-01;5.611178535488587471e+00;-5.054484616487485482e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.904477205612010948e+01;6.407234935709109180e+00;3.901073433082599129e-01;3.609777566298413287e-01;1.406932220771529851e-01;5.279938526788335196e+00;-3.572095605381556904e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.939458062112043990e+01;6.731218367704893346e+00;5.220193137272524098e-01;4.140258688767005091e-01;1.663535727216375881e-01;5.037722855729439786e+00;-2.198923783485451366e+00;1.000000000000000000e+00;1.000000000000000000e+00
3.973704908505686717e+01;7.040444550960119230e+00;6.692056459065029994e-01;4.764192135191484545e-01;1.993526792159297234e-01;4.885952053617770297e+00;-1.280086887749497748e+00;1.000000000000000000e+00;1.000000000000000000e+00
